|character|text|type|character_clean|gender
259|MONEYPENNY|"Actually, I've never known you to do
either... But -"|speech|MONEYPENNY|F
260|BOND|- We all want what we can't have?|speech|BOND|M
261|MONEYPENNY|Not all of us, 007.|speech|MONEYPENNY|F
262||The door opens. They go into:|stage direction||
263||INT. M'S ANTEROOM (MONEYPENNY'S AREA) - CONTINUOUS|location||
264|BOND|What - no lust for adventure?|speech|BOND|M
265|MONEYPENNY|"No, 007. It's just that I've learned
from personal experience - that when
we get what we want -"|speech|MONEYPENNY|F
266||(beat)|location||
267|MONEYPENNY|"Somehow the reality is never as...
Satisfying as the fantasy."|speech|MONEYPENNY|F
268||Bond scowls. Moneypenny smiles wryly, points to the inner door:|stage direction||
269|MONEYPENNY|Don't keep M waiting.|speech|MONEYPENNY|F
270||INT. M'S OFFICE - DAY|location||
271||"M is behind her desk; MINISTER PETER JOHNSTONE sits across - a high-
handed Teflon-coated politician, with the survival instincts of
plutonium. They've been arguing."|stage direction||
272|M|Come in, 007. You know the Minister?|speech|M|M
273|BOND|Of course.|speech|BOND|M
274||(nods to)|location||
275|BOND|Minister Johnstone.|speech|BOND|M
276|MINISTER JOHNSTONE|007.|speech|MINISTER JOHNSTONE|?
277||"Bond sits in an armchair. M presses a button, and a video/bio of
ELIOT HARMSWAY appears on the wall behind her. Mid-50's, regal."|stage direction||
278|M|"Tell me, 007, what do you know about
Elliot Harmsway?"|speech|M|M
279||(quipping)|location||
280|BOND|Only what I read in the newspapers.|speech|BOND|M
281||(disdainfully)|location||
282|MINISTER JOHNSTONE|His newspapers?|speech|MINISTER JOHNSTONE|?
283||(glancing sideways)|location||
284|BOND|Occasionally, yes.|speech|BOND|M
285||(directly to M)|location||
286|BOND|"British media mogul. Born in Hong Kong;
controls newspapers, TV, radio, cable,
satellites; books, magazines, movies,
computer software. Theme parks."|speech|BOND|M
287||(holding up a copy of:)|location||
288|M|"- Along with Tomorrow - the first
world-wide newspaper. Circulation 27
million. Daily. -"|speech|M|M
289|BOND|"'Able to topple governments with a single
story' - as he says in his press."|speech|BOND|M
290||(hurrumph)|location||
291|JOHNSTONE|Exactly.|speech|JOHNSTONE|M
292||"Bond looks at Johnstone quizzically. Then a very tight-lipped M. He
senses he's about to enter a minefield:"|stage direction||
293|BOND|... What's Harmsway done?|speech|BOND|M
294|M|It seems, 007, we've received a tip|speech|M|M
295|MINISTER JOHNSTONE|A rumor - from an anonymous source -|speech|MINISTER JOHNSTONE|?
296|M|"- that Sir Elliot may be involved
with Stamper and Yung, and the
missing Uranium."|speech|M|M
297|MINISTER JOHNSTONE|"Hearsay. Idle chatter from a source
you can't identify - who insists on
talking only to 007. Nothing but
loose talk and innuendo."|speech|MINISTER JOHNSTONE|?
298|M|"That may be the case at present,
Minister Johnstone... But our own
sources suspect that Mr. Harmsway
used his considerable Russian media
- holdings to elect Valentin Zukofsky
President of the Ukraine - in trade
for the uranium."|speech|M|M
299||(M has punched a button, and Valentin's video bio has appeared.)|stage direction||
300|MINISTER JOHNSTONE|More scurrilous, unsubstantiated gossip.|speech|MINISTER JOHNSTONE|?
301|BOND|"Perhaps. But it does explain how an
ex-KGB agent turned illegal-arms
dealer is suddenly portrayed as a
long-time friend of the people."|speech|BOND|M
302||(beat)|location||
303|BOND|If you believe what you read in the papers.|speech|BOND|M
304||(annoyed)|location||
305|MINISTER JOHNSTONE|"Need I remind the two of you that
Elliot Harmsway - Sir Elliot Harmsway
- is directly descended from the Earl
of Aberdeen? That his Scottish
ancestors practically invented Hong
Kong - and out of sheer gratitude,
Queen Victoria herself named the port
""Aberdeen Harbor"" in their honor?"|speech|MINISTER JOHNSTONE|?
306||(long pause, then:)|location||
307|M|"... No more than I need remind you,
Minister, that merely being a member
of the lucky sperm club - does not
preclude one from a life of criminal
activity."|speech|M|M
308||Johnstone is reeling. M continues, to Bond, with aplomb:|stage direction||
309|M|"The reason I invited the Minister
here, 007, was to reassure him that
this investigation will be handled
with the utmost discretion."|speech|M|M
310|BOND|Of course.|speech|BOND|M
311|M|"Which is also why I've withheld this
information from NATO and our allies."|speech|M|M
312||(nods, then, recalling)|location||
313|BOND|... Didn't we once investigate Harmsway?|speech|BOND|M
314|M|"Yes. 1988. He was furious at the
British plan to return Hong Kong, and
supposedly started his own negotiations
with the Chinese Government. The inquiry
went nowhere - but it did earn MI-6 a
rather powerful enemy -"|speech|M|M
315|MINISTER JOHNSTONE|"Not to mention the chaos it caused at
Whitehall when his newspapers began
screaming for the recall of the
sitting government."|speech|MINISTER JOHNSTONE|?
316||(a beat, then:)|location||
317|M|"I'm sending you to Venice, 007.
You're to check out the source,
determine whether Elliot Harmsway is
involved with the enriched uranium,
and, if so, stop him."|speech|M|M
318|BOND|How will I meet the informant?|speech|BOND|M
319||She hands Bond a CARNIVAL MASK:|stage direction||
320|M|"You're to wear this mask at the Venice
Carnival, and wait to be contacted."|speech|M|M
321|BOND|I understand.|speech|BOND|M
322||(standing, to leave)|location||
323|MINISTER JOHNSTONE|"There is one last thing, 007: Elliot
Harmsway is vital to the economic
interests of this nation. He's also
a major contributor to the party. I
expect him to be given every consideration."|speech|MINISTER JOHNSTONE|?
324|BOND|Political considerations?|speech|BOND|M
325|MINISTER JOHNSTONE|"To the best of my recollection, Mr.
Bond, I suggested no such thing."|speech|MINISTER JOHNSTONE|?
326||(beat, at the door)|location||
327|MINISTER JOHNSTONE|In fact, I was never here.|speech|MINISTER JOHNSTONE|?
328||And he exits. M, frowning, hits a button on her intercom:|stage direction||
329|M|"Would you send in the new man from
equipment branch?"|speech|M|M
330|MONEYPENNY (O.S.)|Right away.|speech|MONEYPENNY|F
331|BOND|".... I hate to ask, but... Did you
ever think you'd miss Communism?"|speech|BOND|M
332|M|"We serve the interests of the British
people, 007. No matter who we may be
foolish enough to elect."|speech|M|M
333||Bond is silent, chastised. M looks away, then looks back:|stage direction||
334|M|"But if Elliot Harmsway is involved
with that uranium, I want him
prosecuted to the ends of the earth."|speech|M|M
335|BOND|Hopefully, it won't get that far.|speech|BOND|M
336||"M looks up: MALCOLM SAUNDERS, Q's successor, limps in, looking like a
mummy - plaster casts on his left leg, left arm; neck-brace, crutch."|stage direction||
337|M|Come in, Saunders.|speech|M|M
338|SAUNDERS|M. 007.|speech|SAUNDERS|M
339|BOND|"Okay, Saunders. What is it this
time? Rocket in the leg? Machine
pistol in the arm?"|speech|BOND|M
340|SAUNDERS|"Q's retirement party. I'd just put
the knife into the cake, and -"|speech|SAUNDERS|M
341|BOND|Come on. I know better than that -|speech|BOND|M
342||Bond thwacks the crutch against the leg. Saunders GRIMACES IN PAIN.|stage direction||
343|BOND|It must do something.|speech|BOND|M
344|SAUNDERS|Well... If you insist.|speech|SAUNDERS|M
345||Saunders flexes his broken arm; ARMORED SPIKES pop out of the it.|stage direction||
346|BOND|The die is cast.|speech|BOND|M
347||"Saunders exchanges a beleaguered glance with M. He takes off the cast
and neck-brace, and places a BRIEFCASE on M's desk."|stage direction||
348|SAUNDERS|"Now pay attention, 007. We haven't much
time to demonstrate your new Q toys."|speech|SAUNDERS|M
349|BOND|How is old Q?|speech|BOND|M
350|SAUNDERS|Gone fishing.|speech|SAUNDERS|M
351|BOND|Fishing?|speech|BOND|M
352|SAUNDERS|Big game fishing.|speech|SAUNDERS|M
353||(beat)|location||
354|SAUNDERS|"Sonar torpedoes. Retirement gift
from his friends at the CIA."|speech|SAUNDERS|M
355||"Saunders has opened the briefcase. Bond tries to look inside, but
Saunders repositions it. Saunders continues:"|stage direction||
356|SAUNDERS|"In the meantime, perhaps this will
spark your interest."|speech|SAUNDERS|M
357||(takes out a disposable lighter)|location||
358|SAUNDERS|Cigarette lighter. Thumb here, press here -|speech|SAUNDERS|M
359||A small flame appears. Bond, unimpressed, reaches for it -|stage direction||
360|BOND|Saunders, I've lit cigarettes -|speech|BOND|M
361|SAUNDERS|Not from forty feet.|speech|SAUNDERS|M
362||"Saunders flips the lighter sideways and - WHOOSH! A burst of flame
shoots across the room."|stage direction||
363|SAUNDERS|"The disposable lighter also contains
a small self-detonation charge"|speech|SAUNDERS|M
364||(beat)|location||
365|SAUNDERS|"Depending on who - or what - you
wish to dispose of."|speech|SAUNDERS|M
366||Bond takes the lighter, begins to play with it...|stage direction||
367|SAUNDERS|Stop fidgeting, 007. Next -|speech|SAUNDERS|M
368||He takes out a pair of SHOELACES.|stage direction||
369|BOND|... Shoelaces?|speech|BOND|M
370|SAUNDERS|Plastique explosive shoelaces.|speech|SAUNDERS|M
371||(holding them out at length)|location||
372|SAUNDERS|"Cut them to regulate the size of the
blast; totally harmless until you
attach the detonator hidden in the
heel of your shoe."|speech|SAUNDERS|M
373||(examining them curiously)|location||
374|BOND|"Perfect way to tie up a... 'Knotty'
problem?"|speech|BOND|M
375||(frowns)|location||
376|SAUNDERS|Moving along -|speech|SAUNDERS|M
377||(he produces:)|location||
378|SAUNDERS|"A typical plastic security card.
Name here, magnetic information
stripe here -"|speech|SAUNDERS|M
379||(pointing to)|location||
380|SAUNDERS|"And a code breaking microprocessor
here. Swipe it through any card
reader - anywhere - you're in."|speech|SAUNDERS|M
381|BOND|Does it work on cash machines?|speech|BOND|M
382||Saunders is suddenly stricken. Flustered. He blurts out:|stage direction||
383|SAUNDERS|It was an authorized test. I returned the money.|speech|SAUNDERS|M
384||(amused)|location||
385|BOND|I see...|speech|BOND|M
386||(ignoring this)|location||
387|SAUNDERS|"Finally, your new watch: Blue laser
here for signaling or burning
through locks; press this button, the
sweep hand becomes a Geiger counter."|speech|SAUNDERS|M
388||(needling him)|location||
389|BOND|"If you can't do the time, don't do
the crime?"|speech|BOND|M
390||(smirks at Bond, pauses, then)|location||
391|SAUNDERS|"Oh. I almost forgot. There is one last
thing: Before Q retired, he asked that
I give you one other protective device."|speech|SAUNDERS|M
392||He hands Bond a WEDDING BAND.|stage direction||
393|BOND|"A wedding band??? What am I supposed
to be able to do with this?"|speech|BOND|M
394|SAUNDERS|I believe Q's exact words were:|speech|SAUNDERS|M
395||(imitating Q, emphatically:)|location||
396|SAUNDERS|"""Hopefully, nothing."""|speech|SAUNDERS|M
397||Bond turns from Saunder's devious grin to an amused M. Smiles:|stage direction||
398|BOND|...I'll give you a ring from Venice.|speech|BOND|M
399|M|Good luck on your mission, 007.|speech|M|M
400||He snaps the ring down on her desk.|stage direction||
401|BOND|Till death do us part.|speech|BOND|M
402||CUT TO:|unknown||
403||EXT. VENICE HARBOR/GRAND CANAL - NIGHT|location||
404||"A GLEAMING WHITE YACHT - with two on-board helicopters, and a huge
tarped hold - dominates the harbor. (Harmsway's SEA DOLPHIN II.)
Tonight, however, we find a GONDOLA, gliding through the water...
Arriving at a festively-lit dock, crowded with gaily costumed
partygoers and musicians in medieval garb.
Wearing the mask from M's office, (and a bright blue cape,) Bond
alights the gondola, and plunges into the crowd."|stage direction||
405||EXT. PIAZZA SAN MARCO - NIGHT|location||
406||"A swirl of colors, noise and music. Pushing his way into the chaotic
celebration, Bond scans the crowd, looking for a face:
NOTHING BUT A SEA OF MASKS. White. Yellow. Red. Blue.
Caught up in the tumult, he turns left, he strains to turn right,
anxiously looking for the contact. Who is it?
THREE MASKED WOMEN appear in front of Bond. They curtsy, and giggle."|stage direction||
407|WOMAN|Buona sera, signore -|speech|WOMAN|F
408||He's spun by a MASKED MAN with a bottle.|stage direction||
409|MAN|Vino?|speech|MAN|M
410||"Bond waves him off - and is jostled in the other direction, by a
group of celebrants carrying a long banner.
Suddenly, the CROWD SURGES FORWARD: A PROCESSION, carrying the
EFFIGY OF CARNIVAL is making its way through the square.
Locked shoulder to shoulder in the crowd, Bond struggles to look
forward - left, right - when he FEELS A TUG at his cape from behind.
He can only crane his neck to see/hear -"|stage direction||
411|MASKED WOMAN|"I may have been followed. Meet me at
the Church in five minutes!"|speech|MASKED WOMAN|?
412||"With an effort, Bond turns to look at her - but sees nothing, save
the wisp of a satin costume, disappearing as the crowd closes ranks
behind him.
SAN GIACOMO SQUARE - NIGHT
Five minutes later. Almost deserted. A few stray couples. The
MASKED WOMAN appears, walking tentatively between the shadows and
the moonlight, looking for Bond. Suddenly -
Whomp! - an arm reaches out, and yanks her into an alcove."|stage direction||
413|BOND|Looking for someone?|speech|BOND|M
414||"Recovering her breath (it was a violent yank,) the woman - PARIS
removes her mask. She shines a sexy, 1000-watt smile at 007:"|stage direction||
415|PARIS|Hello, James.|speech|PARIS|F
416||Bond reacts. He is not happy to see her.|stage direction||
417|BOND|Paris?!? What are you doing here?|speech|BOND|M
418|PARIS|Is that any way to say hello?|speech|PARIS|F
419|BOND|I thought your specialty was good-bye.|speech|BOND|M
420||Paris smiles coyly. She LIFTS A HAND to tousle his hair -|stage direction||
421|PARIS|Oh, James. I've missed you -|speech|PARIS|F
422||(grabbing her by the wrist)|location||
423|BOND|Is this another one of your games?|speech|BOND|M
424|PARIS|"Stop it! You're hurting me! Can't
you just be nice?"|speech|PARIS|F
425|BOND|"I've got half the British government
breathing down my neck. I don't have
time for your nonsense."|speech|BOND|M
426||She's surprised - and hurt - by his coldness.|stage direction||
427|PARIS|"Don't you even miss me? Didn't I
mean anything to you?"|speech|PARIS|F
428|BOND|Nothing.|speech|BOND|M
429||She turns away from him, fighting back tears. Bond doesn't care:|stage direction||
430|BOND|"What about Elliot Harmsway? Or is
this just another one of your stunts?"|speech|BOND|M
431||(anguished)|location||
432|PARIS|"No! He's crazy - he's insane. He
hates everybody. He's got these
plans -"|speech|PARIS|F
433||(facing Bond, becoming hysterical:)|location||
434|PARIS|"You've got to help me, James. I'm
sorry. I'm sorry for everything. I
know I was wrong - but you've got to
protect me. I know you still love -"|speech|PARIS|F
435||BOND SLAPS HER. She's stunned. He waits. She's angered:|stage direction||
436|PARIS|Do you feel better now?|speech|PARIS|F
437||(not giving an inch)|location||
438|BOND|Do you?|speech|BOND|M
439||She turns away. Bond feels remorse for hitting her. Softens:|stage direction||
440|BOND|What about the uranium?|speech|BOND|M
441|PARIS|"It's on the boat. He's holding a
press conference tomorrow."|speech|PARIS|F
442||"Bond reaches out to touch her. She falls into his arms, burying her
face in his shoulder."|stage direction||
443|PARIS|"I'm so sorry, James. I promise, I'll
never leave you again."|speech|PARIS|F
444||(patting her head)|location||
445|BOND|Shhhhh...|speech|BOND|M
446|PARIS|Just hold me.|speech|PARIS|F
447||"Bond thinks for a moment, then gently pushes her away, a foot
backwards, to look in her eyes:"|stage direction||
448|BOND|How do you know Harmsway?|speech|BOND|M
449||Paris' eyes flicker at something over Bond's shoulder. She swoons:|stage direction||
450|PARIS|Kiss me.|speech|PARIS|F
451||"She pulls Bond to her, kissing him - then HAULS OFF, BELTING him
across the mouth."|stage direction||
452|PARIS|Bastard! Leave me alone!|speech|PARIS|F
453||"She shoves him off, darts away. Bond is bleeding from his mouth -
and not altogether surprised at her behavior. He turns to see -
ANOTHER ANGLE - SAN GIACOMO SQUARE - (BOND'S POV) -
Paris running to FOUR MEN dressed alike in three-corner hats,
enveloped from head-to-foot in BLACK CAPES. Their faces are
completely concealed behind flat, bone-white masks covering all but
their chins. They look like messengers of death.
CLOSER ON PARIS AND THE MEN -
The leader is STAMPER; the others are locals, THUG #1, #2, #3. (THUG
#1 is built like a bank vault.) Stamper looks steadily at Bond"|stage direction||
