|text|type
1275|Smile, lunk-head. You're not a gardener any more,|location
1276|"you're Prince Ethan now.
Ethan lifts his hand and waves half-heartedly."|stage direction
1277|EXT. GROUNDS OF SELENA'S NEW HOUSE.  BENEATH THE BALCONY|location
1278|The crowd is enormous, held back behind police barricades. Guards in the special livery of Selena's service hold back the surging tide of humanity: people .praying, chanting, walking on their knees, cripples on crutches, the ailing on stretchers carried by relatives. And in front a disciplined youth group in a distinctive costume perform chants and fanatic cheers. Huge banners display Selena's portrait. Images of her are everywhere.|stage direction
1279|INT. ZALTAR'S HOUSE. PHANTOM ZONE|location
1280|"Supergirl reels with shock at the scene
SUPERGIRL
That horrible woman!"|stage direction
1281|"Told you. Wouldn't listen to me. Knew it would
make you sad.
He starts to gesture the image away, but she puts her hand on his arm, stopping him.
SUPERGIRL"|stage direction
1282|No. I have to see this.|location
1283|"Zaltar shrugs.
DISSOLVE TO:"|stage direction
1284|EXT. HAMBURGER HEAVEN. MIDVALE. DAY|location
1285|The roadside complex where Lucy's traffic accident occurred. The Hamburger Place is boarded up. The area is almost deserted and no cars pass on the street. All of the huge advertising billboards along the way are now covered with pictures of Selena. The only writing is in mystic symbols. A lone figure walks furtively along the street. It is LUCY LANE, her face disguised with dark glasses. She goes to the rear of the abandoned Hamburger Place and knocks four times. The door opens quickly and she ducks inside.|stage direction
1286|INT. HAMBURGER HEAVEN. DAY|location
1287|"The restaurant has been converted into a clandestine print shop. A few serious teenagers are working the press and turning out seditious handbills. Freshly printed pages are hung on clothes-lines so the ink can dry. ""THE TRUTH ABOUT SELENA"" is the headline over JIMMY'S PHOTO of her getting into the Cadillac with her huge shadow looming behind. Lucy crosses to Jimmy Olsen, who is tying up bundles of handbills.
LUCY"|stage direction
1288|I had to dump the papers in a trashcan. The Danvers|location
1289|have been arrested!|stage direction
1290|JIMMY|unknown
1291|How do you know?|location
1292|LUCY|unknown
1293|I saw them dragged out of the Administration Building.|location
1294|JIMMY|unknown
1295|Did anybody notice you?|stage direction
1296|I can't help it if men notice me.|stage direction
1297|"Lucy! Be serious. We could be executed for  treason!
She kisses him on the nose.
LUCY
Just kidding. Nobody saw me.
Jimmy gives her another bundle of handbills. HELMETED GUARDS in the livery of Selena's service kick down the door. and rush in, weapons drawn. They smash up the print shop and arrest everybody. Jimmy and Lucy are handcuffed and dragged away."|stage direction
1298|INT. PRISON|location
1299|"The Danvers and all the teenagers from the print shop are crowded into tiers of barred cells set into the walls of a dark, enormous cavern. Jimmy and Lucy huddle together for warmth in one of the tiny cells.
JIMMY"|stage direction
1300|I sure wish Superman was around. He wouldn't|location
1301|let any of this go on. Not for one minute.|stage direction
1302|"I wish they'd tell us what they're going to do with us.
JIMMY"|stage direction
1303|I heard stories.  I don't think you wanna know.|location
1304|"There is the clank of an iron door, and Ethan enters the prison with several of the guards in Selena's livery. He walks past the cells, glancing now and then with compassion at the poor wretches inside. Lucy calls out as he passes.
LUCY
Hey! Ethan!"|stage direction
1305|"Hmmm?
LUCY"|stage direction
1306|Remember me? We were in a disaster together.|location
1307|ETHAN .|unknown
1308|Oh yeah, the girl in the hospital, on the other stretcher.|location
1309|LUCY|unknown
1310|Right! Say, do you swing any weight around here?|location
1311|ETHAN|unknown
1312|A little.|location
1313|LUCY|unknown
1314|Can you get us out? It's all a misunderstanding. We|location
1315|thought they were selling hamburgers in that place.|stage direction
1316|"I'll mention it upstairs.
He turns to go, but Jimmy reaches out and grabs his sleeve."|stage direction
1317|JIMMY|unknown
1318|The blonde girl who saved your life---where|location
1319|"is she now?
Ethan pauses. Buried memories rise to the surface of his mind, bringing pain.
ETHAN"|stage direction
1320|She's gone. No one will ever see her again.|location
1321|CUT TO:|stage direction
1322|INT. ZALTAR'S HOUSE IN THE ZONE|location
1323|"Supergirl waves her hand over the table angrily, decisively. The WINDOW of the Zone closes, and the image of Ethan disappears. She crosses to Zaltar, who is reclining on a couch in an adjoining room, getting drunk on the green liquid from the plant bladders.
SUPERGIRL
Zaltar, please help me."|stage direction
1324|Of course, my dear. What can I do?|stage direction
1325|"Help me to get back to Earth. Where my friends are.
They need me.
Zaltar looks pained, and takes several deep drinks of green plant sap before he answers."|stage direction
1326|ZALTAR|unknown
1327|There's no way out of the Zone. No one's ever escaped.|location
1328|"That's why they send the criminals here.
SUPERGIRL"|stage direction
1329|If there's a way in, there must be a way out.|location
1330|ZALTAR|unknown
1331|No, that's not true---there's well...no--|location
1332|"He suddenly has an idea, vaguely forming at the back of his drink-sodden brain. He toys with it, while Supergirl leans forward eagerly, waiting. He changes his mind several times about whether it's possible or not, each time changing his facial expression. Supergirl has the feeling she's watching a debate conducted by squints and grimaces.
ZALTAR
There is a way."|stage direction
1333|I knew it!|stage direction
1334|But it's impossible.|stage direction
1335|Why?|stage direction
1336|"No, it wouldn't work, you couldn't, it's too---
if it didn't work you'd be swept into a singularity---
no, you'd never make it. Forget I mentioned it.
Supergirl's heart sinks. She rocks back, clutching her knees, trying not to show her sadness."|stage direction
1337|ZALTAR|unknown
1338|I could do it.|location
1339|"She is suddenly all excitement and hopefulness again.
SUPERGIRL
Then teach me how."|stage direction
1340|"No, it's no good---you can't practice--- you only get
one go. A thing like that. No. Sure you don't want a
sip of this? It's delicious, I think.
He takes another sip of his drink.
SUPERGIRL
Tell me how. to do it. If you could do it, I can.
He looks at her shrewdly, appraising her abilities with a suddenly lucid glance.
ZALTAR"|stage direction
1341|Takes a long time, you know, learning the wand.|location
1342|"Just begun to understand it myse1f. Give things a
kind of life--can also take away life; works backwards
too. Besides I can't let you take my wand. Only have
the one, what would I do? I'd be helpless. It's
out of the question."|stage direction
1343|Then come with me.|stage direction
1344|ZALTAR|unknown
1345|Leave the zone? What would I do on Earth?|location
1346|SUPERGIRL|unknown
1347|You could do anything. You could sculpt|location
1348|"mountain ranges...draw with rainbows!
You'd have superpowers."|stage direction
1349|"Please. I have to get back to Earth. My friends are
in trouble. And unless I bring back the Power
Source, Argo City will die.
He looks at her kneeling beside his couch, tears streaming down her cheeks, pleading with him.
ZALTAR
Oh, all right. Stop crying. Let's go.
He stands up, takes his matterwand, and heads for the stairs up to the surface. Supergirl can hardly believe her plea has been granted. She runs after him, up the stairs.
SUPERGIRL"|stage direction
1350|You're going to take me back?|location
1351|ZALTAR|unknown
1352|"Going to try. Didn't say I could.
EXT. ZALTAR' S HOUSE. PHANTOM ZONE"|location
1353|"They emerge from the circular doorway out onto the flat monotonous terrain of the zone. Zaltar pauses for a moment to get his bearings, then strikes out with long energetic strides. Supergirl hurries to keep up with him.
SUPERGIRL"|stage direction
1354|"I heard my mother ask you once ""how could a"|location
1355|"man with such a selfish heart create beauty?""
She was wrong, Zaltar, you have a generous
heart."|stage direction
1356|"Not doing this for you. Just sick of this place,
that's all. Wretched singing sculptures, always yowling
at you. Boring!
Supergirl scampers along beside him, smiling. Zaltar never looks back at his abandoned house, but keeps his gaze fixed on the horizon straight ahead."|stage direction
1357|INT. SELENA'S NEW HOUSE. HALLWAY|location
1358|"Ethan is walking down the hall and sees guards dragging Lucy Lane and Jimmy Olsen in chains. Lucy calls out to him.
LUCY"|stage direction
1359|Hey, I thought you were gonna mention us upstairs.|location
1360|ETHAN|stage direction
1361|I did.|location
1362|"LUCY
(bitterly)"|unknown
1363|Well thanks a pile, fella.|location
1364|Ethan watches them dragged away. He has a puzzled expression on his face.|stage direction
1365|INT. SELENA'S LIVING ROOM. DAY|location
1366|"Ethan enters. Selena is staring into her magic mirror. Her face is white with fear.
ETHAN
What's going on?
Selena snaps irritably at him.
SELENA
Guess! Go on.
ETHAN"|stage direction
1367|I don't know. You seem afraid.|location
1368|SELENA|unknown
1369|You're a regular Einstein, aren't you?|location
1370|"ETHAN
(the truth dawns on him)"|unknown
1371|Supergirl?|location
1372|Selena doesn't answer, but looks back at the mirror. Ethan moves to her side and watches with her the IMAGE OF THE PHANTOM ZONE.|stage direction
1373|INT. PHANTOM ZONE/QUANTUM VORTEX|location
1374|Zaltar leads the way, firming their path with the matterwand, and then hauling himself and Supergirl forward over an upward sloping, undulating surface. Behind them luminescent waves of energy can be seen, like the ocean at the base of a steep cliff, constantly sweeping backwards and downwards, away from their goal.|stage direction
1375|INT. SELENA'S NEW LIVING ROOM|location
1376|"Selena looks up and realises Ethan is behind her, looking intently at the image.
SELENA"|stage direction
1377|Quit staring so hard. You'll strain your eyes.|location
1378|"She puts her hand on his cheek. He turns away from the image of Supergirl and looks deep in
Selena's eyes."|stage direction
1379|ETHAN|unknown
1380|You're not going to hurt her, are you?|location
1381|"Selena is furious. Her eyes get that dangerous look.
SELENA"|stage direction
1382|You can't put her out of your mind, is that it?|location
1383|ETHAN|unknown
1384|Well...I guess I can't.|location
1385|SELENA|unknown
1386|I'm ready for her. I'll show you.|location
1387|Selena walks out the French doors followed by the dazed Ethan.|stage direction
1388|EXT. CONSERVATORY. DAY|location
1389|"MR. & Mrs. Danvers, Lucy Lane, and Jimmy Olsen are imprisoned in four metal cages hanging over the reflecting pool in the conservatory. The ropes that keep the cages from falling into the pool are GIGANTIC GOLDEN SERPENTS, their tails around an overhead beam, and the jaws tightly locked on the tops of the cages. A fifth cage hangs there empty. The water in the reflecting pool has changed colour to an opaque yellow. Selena shows the arrangements to Ethan.
SELENA"|stage direction
1390|Unless Supergirl agrees to go away forever, the|location
1391|"serpents will drop them one by one.
Selena puts a small silver whistle to her lips and blows a high, melodious note. The fifth serpent opens his jaws and releases the empty cage into the pool.
INSERT: REFLECTING POOL
The empty cage lands in the water and is instantly eaten up by the most powerful acid imaginable, leaving nothing but froth and acrid fumes. Ethan looks down into the cool at his reflection distorted by the spreading ripples.
BACK TO SCENE
ETHAN"|stage direction
1392|Why the empty cage?|location
1393|"SELENA
That one was for you. But I thought I'd wait and
see how you behave when Supergirl gets here. I'd
hate to lose you, Ethan.
Selena steps beside him and puts her hand on his shoulder. Ethan cries out with terror. Selena looks down at what he sees.
INSERT: REFLECTING POOL
Behind Selena, distorted almost beyond recognition by the ripples on the surface, is a GIANT MONSTROUS SHADOW-BEING, ITS ARMS OUTSTRETCHED, ALMOST ENVELOPING HER, but invisible except in reflections.
BACK TO SCENE
Selena steps away from the pool, shaken by the sight.
ETHAN"|stage direction
1394|What...?|location
1395|SELENA|unknown
1396|You don't get this far without paying...a|location
1397|"certain price.
She turns and walks quickly out of the conservatory, followed by Ethan.
MR. DANVERS"|stage direction
1398|If only I hadn't made that speech denouncing her.|location
1399|"MRS . DANVERS
I'm not afraid to die. I'm proud of you.
She stretches out her hand through the bars and clasps his bravely. Lucy turns her face away to give them some privacy in their. final moments. Jimmy is looking at her."|stage direction
1400|"JIMMY
(shyly)"|unknown
1401|"I've been in love with you for years. Remember
how you used to visit your sister in the newsroom?
And put your fingerprints on my lens.
LUCY"|stage direction
1402|Remember? I was trying desperately to get you're|location
1403|attention.|stage direction
1404|"You were? You mean we could've been... you-know-what...
all this time?"|stage direction
1405|You bet your ass.|stage direction
1406|Why didn't you tell me?|stage direction
1407|"You're supposed to guess.
She reaches out her hand through the bars and clasps his bravely, like the Danvers."|stage direction
1408|INT. THE PHANTOM ZONE/QUANTUM VORTEX|location
1409|Zaltar is continuing his climb, but the way is getting steeper, and he is tired and short of breath. He pauses.|stage direction
1410|SUPERGIRL|unknown
1411|Why are you stopping?|location
1412|ZALTAR|unknown
1413|Stopping? Was I? Silly. One thing you|location
1414|"musn't do.
He continues forward, and upward, firming their path with the matterwand. The wand creates a warm circle of white light around them in contrast to the monochromatic energy field of the Phantom Zone. Because of the inherent curvature of the Phantom Zone vortex, they seem to be scrambling up a sheer vertical wall now. Supergirl is close beside Zaltar helping him along, not merely following as she had before. The throbbing sound of energy waves surging down the vortex is growing louder as they proceed. Zaltar stumbles, and drops the matterwand.
ZALTAR"|stage direction
1415|Oh dear!|location
1416|"The vortex starts to sweep the wand backwards, down to where they have just climbed from.  Supergirl makes a desperate lunge and retrieves the wand as it sweeps past. But now she is being swept backwards.
ZALTAR
The wand. Use it.
Supergirl somehow finds the right grip on the controls and points the wand at the undulating surface beneath her. She stills the moving surface and stops her backwards motion."|stage direction
1417|ZALTAR|unknown
1418|Good girl! That's the way!|location
1419|But now Zaltar is being swept backwards toward her. She points the wand at his feet and halts his downhill slide.|stage direction
1420|ZALTAR|unknown
1421|You can use the wand.|location
1422|SUPERGIRL|unknown
1423|Better than when I was a child.|location
1424|"She hands it back to him and they resume their slow upward progress.
ZALTAR"|stage direction
1425|I remember you then. Cute thing you were. Like|location
1426|"your mother.
CUT TO:"|stage direction
1427|INT. SELENA'S NEW LIVING ROOM|location
1428|Selena stands watching the image of Zaltar and Supergirl in her mirror. Beside her on the floor is the Coffer of Shadow, now swollen to the size of a large pumpkin. It pulses and glows with inner light. The lid of the Coffer of Shadow starts to rattle as if something inside is attempting to get out.|stage direction
1429|INT. THE PHANTOM ZONE/QUANTUM VORTEX|location
1430|"Flaming spheres of BALL LIGHTNING begin to whizz past Zaltar and Supergirl. Zaltar is startled, and he stops his forward progress.
ZALTAR"|stage direction
1431|What's that? Never saw anything like that.|location
1432|SUPERGIRL|unknown
1433|Don't stop. Keep moving.|location
1434|ZALTAR|unknown
1435|Yes, mustn't stop.|stage direction
1436|(grimly)|unknown
1437|"Another flaming sphere whizzes toward them. It hits Zaltar on the shoulder and knocks him off the safe path. He starts to roll backwards down the vortex.
SUPERGIRL
Zaltar. Use the wand!
ZALTAR"|stage direction
1438|Too late. Too late. Save yourself.|location
1439|"He is being swept faster and .faster away from her, receding like the image of Ethan when she was trapped in the zone. Zaltar throws the wand to her, and then is swept away, out of sight, downward to his death. He calls out after he disappears.
ZALTAR"|stage direction
1440|(voice over)|unknown
1441|Goodbye...|stage direction
1442|"Zaltar!
She begins to be swept backwards, but she uses the wand, and stops her slide. Gripping the wand fiercely, she starts to forge ahead. All the while she has to dodge the flaming spheres that Selena sends down the vortex.
SUPERGIRL"|stage direction
1443|You're not going to win, Selena. I won't let you.|location
1444|Suddenly Supergirl enters another area of the vortex. She begins to move forward, upward, without clawing her way. She accelerates, moving faster and faster.|stage direction
1445|EXT. GRASSY MEADOW BESIDE A POND|location
1446|"Supergirl lands, in a deserted sunny meadow. She collapses sobbing on the grass. The matterwand lies beside her.
SUPERGIRL"|stage direction
1447|Zaltar, Zaltar. You never had a selfish heart.|location
1448|"She looks up at the sun shining down serenely, bathing the Earth in its life-giving rays---and returning her superpowers to her.
SUPERGIRL"|stage direction
1449|Wherever you are, Zaltar, thank 'you.|location
1450|She stands up and flexes her muscles. She no longer looks tired or disheveled. Her red and blue costume shines in the bright sunlight. She picks up the matterwand and leaps into the air, flying faster than a speeding bullet.|stage direction
1451|EXT. ABOVE SELENA'S NEW HOUSE. TALIESEN MOUNTAIN|location
1452|Supergirl swoops down from the sky and dives through the roof.|stage direction
1453|INT. SELENA'S LIVING ROOM|location
1454|"Supergirl smashes through the ceiling and lands next to the French doors. Ethan and Selena are standing against the opposite wall, next to the veiled mirror.
SUPERGIRL"|stage direction
1455|You've had your fun, Selena, the game is over.|location
1456|ETHAN|unknown
1457|She has hostages.|stage direction
1458|The Danvers. And two of your little friends.|stage direction
1459|"It's just one more crime you'll have to pay for.
Ethan points to the conservatory and mimes the words 'out there'. Selena blows on the silver whistle on the chain around her neck.
INSERT: THE SERPENT HOLDING JIMMY OLSEN'S CAGE OPENS ITS MOUTH AND THE CAGE DROPS AWAY.
BACK TO SCENE
Supergirl blows an enormous blast of superbreath out the French doors."|stage direction
1460|INT. CONSERVATORY|location
1461|"Jimmy Olsen's cage is blown away from the acid bath and he lands in a bank of ferns.
JIMMY"|stage direction
1462|Hey, what gives?|location
1463|The blast of superbreath blows the cages of Lucy and the Danvers away from the pool as well. The serpents loose their grip, arid the Danvers and Lucy land beside Jimmy in the fern bank.|stage direction
1464|INT. LIVING ROOM. DAY|location
1465|"Selena witnesses the destruction of her hostage scheme.
SELENA"|stage direction
1466|All right, Supergirl. The game's not over till|location
1467|"the last card's dealt.
Selena opens the lid of the grotesquely swollen Coffer of Shadow sitting beside her on the floor. The OMEGAHEDRON inside spins.
All the FURNITURE in the room suddenly launches itself at Supergirl. Huge oak refectory tables, alabaster thrones, marble urns, iron firegrates, shie1ds and armour, bronze statuary, and razor sharp panes of glass from the windows all shatter themselves against her invulnerable body. Ethan stands in the corner, ducking the stray fragments that come his way.
SUPERGIRL"|stage direction
1468|You've run out of things to throw, Selena.|location
1469|SELENA|unknown
1470|Not yet.|location
1471|"Selena points her hand at Supergirl with a gesture of attack. The COFFER OF SHADOW emits a dense black mist that darkens the room. A giant invisible hand seizes Supergirl and hurls her into the alchemical bar with a crash of bottles. Supergirl stands up with the wand held in front of her to ward off another attack.
ETHAN"|stage direction
1472|It's her shadow-self! Her dark side!|location
1473|SUPERGIRL|stage direction
1474|How do I fight it?|location
1475|ETHAN|unknown
1476|Turn it against her.|location
1477|"Supergirl raises the wand and APPLIES IT TO HER OWN BODY. THERE IS A FLASH OF BLINDING LIGHT, and Supergirl is transformed into a perfect image of Selena---as she was at the fairgrounds.
There are now two Selenas in the room---the real one beside the Coffer of shadow, and the one holding the matterwand in the alchemical bar. The Real Selena is first astonished, and then furious.
REAL SELENA"|stage direction
1478|Power of Shadow, kill her!!|location
1479|"The Second Selena calls out to the SHADOW-SELF in Selena's own unmistakable voice.
SECOND SELENA
No. I am your mistress. Do not harm me.
REAL SELENA
Don't listen to her! Kill her! She's lying."|stage direction
1480|"You are my shadow, you must obey me.
The Real Selena is distracted by the duel of willpower with her double and doesn't notice Ethan creeping along the wall toward the Coffer of Shadow.
Ethan lunges for the shining OMEGAHEDRON inside, and snatches it out just as the heavy lid slams shut with a clang of metal. Ethan rolls over and over on the floor, away from Selena, clutching the, shining ring to him like a football in the end zone after a quarterback sneak on a fourth down trailing seven to six with three seconds on the clock.
ETHAN"|stage direction
1481|I've got it! The Power Source!|location
1482|"The Real Se1ena cries out with despair.
And then the SHADOW attacks her. The Real Selena cries out as she is surrounded by a black mist that starts slowly choking the life out of her.
REAL SELENA"|stage direction
1483|(terrified)|unknown
1484|"No! Stop! Please!
Ethan hands the Power Source to the Second Selena in the bar."|stage direction
1485|SECOND SELENA|unknown
1486|Thank you. I'll take this back to Argo City.|location
1487|ETHAN|unknown
1488|It is you, then, really?|location
1489|"Without a word, the Second Selena kisses him on the lips.
SECOND SELENA"|stage direction
1490|Well?|location
1491|ETHAN|stage direction
1492|It's you all right.|location
1493|SECOND SELENA|unknown
1494|I'll make it easy for you.|location
1495|She again APPLIES THE WAND TO HER OWN BODY. There is a flash of light, and once more Supergirl stands before him, clutching both the Power Source and the wand.|stage direction
1496|ETHAN|unknown
1497|I couldn't help what I did, before. She drugged me.|location
1498|SUPERGIRL|unknown
1499|I never doubted you for a moment.|location
1500|REAL SELENA|unknown
1501|Supergirl. Please! Help! I'm dying...|location
1502|"Supergirl steps toward the corner of the room beside the mirror where the Real Selena is imprisoned in the cloud of blackness. Supergirl touches the SHADOW with her wand. There is a cosmic musical chord, and the SHADOW is destroyed; it falls to the floor in a rain of hard, dark cinders.
The Real Selena rises from the corner of the room where she was released from the grip of the shadow. She looks at herself in the mirror. She is changed into the softer, more innocent person she was at the picnic before she found the Omegahedron. THERE IS NO MORE EVIL SHADOW LOOMING BEHIND HER IN THE MIRROR REFLECTION. She turns to Supergirl and Ethan.
SELENA"|stage direction
1503|I'm free. I can never thank you enough.|location
1504|SUPERGIRL|stage direction
1505|For what?|location
1506|"Selena points to the glittering OMEGAHEDRON Supergirl holds.
SELENA"|stage direction
1507|Ever since I found that thing I've been like|location
1508|"a prisoner in a terrible nightmare. You have
no idea how awful it is to be mean all the time.
SUPERGIRL"|stage direction
1509|Your nightmares are over. I'm taking this back to|location
1510|Argo City where it won't be misused.|stage direction
1511|(to Ethan)|unknown
1512|"You could come too. It might be safer for you.
ETHAN"|stage direction
1513|No thanks. I have friends in the resistance. They'll|location
1514|"vouch for me. I figure I might get a million bucks
for my memoirs."|stage direction
1515|SUPERGIRL|unknown
1516|I'll come back as soon as I can.|location
1517|SELENA|unknown
1518|What about me? They'll make, hash out of me around|location
1519|"here.
Supergirl and Ethan exchange a glance. Selena's innocence is the one problem they have not foreseen.
ETHAN"|stage direction
1520|She's right. They'll string her up.|location
1521|SUPERGIRL|stage direction
1522|Do you want to come to Argo City?|location
1523|SELENA|stage direction
1524|What's it like?|location
1525|SUPERGIRL|stage direction
1526|It's the most beautiful place in the universe.|location
1527|SELENA|stage direction
1528|Sounds O.K. to me. Let's go.|location
1529|"Supergirl holds out the matterwand to Selena.
SUPERGIRL"|stage direction
1530|Grab hold of this. It forms a force field for the|location
1531|"journey through inner space.
Selena grasps the matterwand and the two of them fly together out the French doors.
CUT TO:"|stage direction
1532|INT. PRISON. DAY|location
1533|"Supergirl and Selena fly through the prison. Supergirl melts open the locks with BEAMS OF HEAT VISION.
The prisoners climb out of their cells cheering and rejoicing.
EXT . HAMBURGER HEAVEN. GAS STATION. DAY
All the people of Midvale are enthusiastically chopping up the billboard portraits of Selena and throwing them into a bonfire in the middle of the street. Statues, banners, mystic symbols, giant tarot cards, old uniforms of her palace guards and youth group --every last remnant of her regime joins the blaze. People are smiling, dancing, holding hands, drinking: the atmosphere is like a block party on the first week in spring.
CUT TO:"|stage direction
1534|EXT. HIGH ABOVE THE SEA.|location
1535|"SUNSET
Selena and Supergirl fly over the ocean toward the setting sun.
SELENA
Where is inner space?
SUPERGIRL"|stage direction
1536|It's everywhere. But water is always|location
1537|"the door.
They plunge down into the sun's reflection on the sea surface."|stage direction
1538|EXT. INNER SPACE|location
1539|"Supergirl and Selena fly together through the dark reaches of inner space. Supergirl is tired but triumphant. The OMEGAHEDRON glows brightly in her hand. Selena looks around her with awe and wonder.
SELENA"|stage direction
1540|Will they be angry with me for|location
1541|stealing the Power Source?|stage direction
1542|"They'll be grateful. If you hadn't found
it, it would still be lost. Look, up ahead.
SELENA"|stage direction
1543|Yes, I see it. Shining like a jewel.|location
1544|SUPERGIRL|unknown
1545|That's home.|location
